"","sim","year","w","slope","intercept","y","scenario","sim_total","yr_mean","above_mean"
"1138",38,28,3.80013149833497,0,35.9487488144077,32.1486173160728,"Stable",38,31.530508666158,1
"1139",38,29,-2.04999563876762,0,35.9487488144077,37.9987444531754,"Stable",38,31.5486864877245,1
"1140",38,30,-2.21894562952414,0,35.9487488144077,38.1676944439319,"Stable",38,31.8466819784736,1
"1141",39,1,1.00957594705194,0,12.5652470579371,11.5556711108851,"Stable",39,32.0842185012449,0
"1142",39,2,0.552634001854296,0,12.5652470579371,12.0126130560828,"Stable",39,31.4832711680668,0
"1143",39,3,-0.751626673293185,0,12.5652470579371,13.3168737312303,"Stable",39,31.3616868060296,0
"1144",39,4,-0.522984086811332,0,12.5652470579371,13.0882311447484,"Stable",39,32.0495109836764,0
"1145",39,5,0.110006241132078,0,12.5652470579371,12.455240816805,"Stable",39,31.3525657026439,0
"1146",39,6,1.04713761873368,0,12.5652470579371,11.5181094392034,"Stable",39,31.2564941949427,0
"1147",39,7,-0.653675935190003,0,12.5652470579371,13.2189229931271,"Stable",39,31.8500199653883,0
"1148",39,8,-0.115295855870851,0,12.5652470579371,12.6805429138079,"Stable",39,31.3958010720882,0
"1149",39,9,0.2366621453102,0,12.5652470579371,12.3285849126269,"Stable",39,32.4224721270917,0
"1150",39,10,-0.168758142194891,0,12.5652470579371,12.734005200132,"Stable",39,31.5465679109786,0
"1151",39,11,-0.718470435561311,0,12.5652470579371,13.2837174934984,"Stable",39,32.080766685482,0
"1152",39,12,-1.15605100825848,0,12.5652470579371,13.7212980661956,"Stable",39,31.671113610724,0
"1153",39,13,0.716276138490517,0,12.5652470579371,11.8489709194466,"Stable",39,32.2273782139961,0
"1154",39,14,0.318505794721798,0,12.5652470579371,12.2467412632153,"Stable",39,31.1563238898745,0
"1155",39,15,0.456388965348408,0,12.5652470579371,12.1088580925887,"Stable",39,31.9078244040366,0
"1156",39,16,1.25501749061321,0,12.5652470579371,11.3102295673239,"Stable",39,31.556215684359,0
"1157",39,17,1.56250456650156,0,12.5652470579371,11.0027424914355,"Stable",39,31.6441451950973,0
"1158",39,18,0.82781403204838,0,12.5652470579371,11.7374330258887,"Stable",39,31.9758508691779,0
"1159",39,19,0.830730330707702,0,12.5652470579371,11.7345167272294,"Stable",39,31.7840061018813,0
"1160",39,20,-0.295717832888844,0,12.5652470579371,12.8609648908259,"Stable",39,32.237239192334,0
"1161",39,21,-0.970526923965814,0,12.5652470579371,13.5357739819029,"Stable",39,31.8684074293129,0
"1162",39,22,-0.30889638762261,0,12.5652470579371,12.8741434455597,"Stable",39,31.8223361056448,0
"1163",39,23,-0.765629479287275,0,12.5652470579371,13.3308765372244,"Stable",39,31.6972658621526,0
"1164",39,24,-0.272893829677342,0,12.5652470579371,12.8381408876144,"Stable",39,31.4045344138022,0
